id	Nombre	Apellido	Segundo apellido	Dependencia	Puesto
221	JULIO	CAPORAL	FLORES	SECRETARIA EJECUTIVA DEL SISTEMA ANTICORRUPCIÓN DEL ESTADO DE TLAXCALA	SECRETARIO TÉCNICO
220	MARIA MARGARITA	FLORES	LEZAMA	SECRETARIA EJECUTIVA DEL SISTEMA ANTICORRUPCIÓN DEL ESTADO DE TLAXCALA	JEFE DEPARTAMENTO ADMINISTRACIÓN Y FINANZAS
411	VICENTE	LEON	LEON	SECRETARÍA DE ORDENAMIENTO TERRITORIAL Y OBRAS PÚBLICAS	TITULAR DE LA UNIDAD DE ADMINISTRACIÓN Y FINANZAS
410	TRINIDAD	ZAMUDIO	CAMBRANO	INSTITUTO TECNOLOGICO DE COMALCALCO	JEFE DEL DEPARTAMENTO DE RECURSOS MATERIALES
408	RUTH	SANCHEZ	SANCHEZ	INSTITUTO DE PROTECCIÓN CIVIL DEL ESTADO DE TABASCO	TITULAR DELA UNIDAD DE APOYO JURÍDICO
407	VIRGINIA ADRIANA	MOGUEL	GALVAN	INSTITUTO DE FORMACION PARA EL TRABAJO DEL ESTADO DE TABASCO	JEFA DE LA UNIDAD DE ASUNTOS LEGALES
406	JOSE MIGUEL	CAMACHO	MONTEJO	INSTITUTO DE FORMACION PARA EL TRABAJO DEL ESTADO DE TABASCO	JEFE DEL DEPARTAMENTO DE CONTABILIDAD
405	JULIANA FABIOLA	OCHOA	AGUILAR	INSTITUTO DE FORMACION PARA EL TRABAJO DEL ESTADO DE TABASCO	JEFA DEL DEPARTAMENTO DE RECURSOS MATERIALES
404	INES ADRIANA	LOPEZ	CARRERA	INSTITUTO SUPERIOR DE MACUSPANA	TITULAR DE LA UNIDAD DE APOYO JURIDICO
403	GUILLERMO	RAMIREZ	LEON	INSTITUTO SUPERIOR DE MACUSPANA	SUBDIRECCTOR
402	CONCEPCION	PERALTA	MORALES	INSTITUTO SUPERIOR DE MACUSPANA	ENCARGADO DE ORGANO INTERNO DE CONTROL
400	JUAN ALBERTO	SANCHEZ	SOLANO	INSTITUTO SUPERIOR DE MACUSPANA	JEFE DE RECURSOS MATERIALES Y SERVICIOS
399	KARLA IVONNE	CHAGOYA	ANTONIO	INSTITUTO SUPERIOR DE MACUSPANA	JEFE DE PLANEACION Y PROGRAMACION
396	GILBERTO ENRIQUE	BROWN	LASTRA	INSTITUTO DE FORMACION PARA EL TRABAJO DEL ESTADO DE TABASCO	DIRECTOR ADMINISTRATIVO
395	PEDRO ANTONIO	RAMOS	REYES	CENTRO DE INTERPRETACIÓN Y CONVIVENCIA CON LA NATURALEZA	SUBDIRECTOR
394	SUSANA	ZAPATA	TORRES	MUSEO INTERACTIVO PAPAGAYO	JEFE DE DEPARTAMENTO DE CONTABILIDAD Y FINANZA
393	JOSE FRANCISCO	TRUJILLO	BELTRAN	MUSEO INTERACTIVO PAPAGAYO	TITULAR DE LA UNIDAD DE APOYO JURIDICO
392	JOSE ABEL	GRAMAJO	PÉREZ	SECRETARÍA DE SEGURIDAD Y PROTECCIÓN CIUDADANA	AUXILIAR ADMINISTRATIVO
391	BUENAENTURA	SANTILLAN	GASPAR	UNIVERSIDAD POLITÉCNICA MESOAMERICANA	JEFE DE PLANEACION, PROGRAMACIÓN Y EVALUACIÓN
390	ANA MARIA	CONTRERAS	LOPEZ	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	RECEPCION
389	CARMEN ESTELA	VILCHIS	HERNÁNDEZ	INSTITUTO DE VIVIENDA DE TABASCO	SUBDIRECTORA DE PLANEACIÓN Y EVALUACIÓN
388	JESUS SANTIAGO	MORALES	BRITO	SECRETARÍA PARA EL DESARROLLO ENERGÉTICO	TITULAR DE LA UNIDAD DE APOYO JURIDICO
387	ÁNGEL ADRIÁN	BLAS	CAN	SECRETARÍA PARA EL DESARROLLO ENERGÉTICO	SUBDIRECTOR DE RECURSOS MATERIALES
383	MELBHA EMPERATRIZ	ASTACIO	LOPEZ	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE LICITACIONES Y CONCURSOS
382	LUIS ARTURO	ACUÑA	GUERRA	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE LICITACIONES Y CONCURSOS
381	JUAN ROGELIO	GONZÁLEZ	NOVEROLA	COORDINACIÓN GENERAL DE ASUNTOS JURÍDICOS	TITULAR  DE LA UNIDAD DE ADMINISTRACION Y FINANZAS
378	PERLA GUADALUPE	CANO	DOMINGUEZ	SECRETARÍA DE CULTURA	TITULAR DE LA UNIDAD DE ADMINISTRACION Y FINANZAS
377	MIGUEL ANGEL	FONZ	RODRIGUEZ	SECRETARÍA DE ADMINISTRACIÓN E INNOVACIÓN GUBERNAMENTAL	SUBSECRETARIO
375	CESAR OCTAVIO	SOLIS	ZURITA	HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DEL NIÑO	TITULAR DE LA UNIDAD DE ADMINISTRACION
374	KARLOTA	HERNANDEZ	RAMOS	INSTITUTO TECNOLOGICO SUPERIOR DE CENTLA	ENCARGADA DE LA UNIDAD JURIDICA
373	JORGE ALBERETO	ROMERO	LOPEZ	INSTITUTO TECNOLOGICO SUPERIOR DE CENTLA	JEFE DE RECURSOS MATERIALES
372	ALIPIO	PALMA	HERNANDEZ	INSTITUTO TECNOLOGICO SUPERIOR DE CENTLA	DIRECTOR DE PLANEACION Y VINCULACION
371	DAVID	CALDERON	MORALES	INSTITUTO TECNOLOGICO SUPERIOR DE CENTLA	SUBDIRECTOR DE SERVICIOS ADMINISTRATIVOS
370	HERLINDA DEL CARMEN	TORRES	OCAÑA	"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD ""DR. JUAN GRAHAM CASASÚS"""	JEFE DEL DEPARTAMENTO DE RECURSOS FINANCIEROS
369	MARICRUZ	ALMEIDA	MADRAZO	SECRETARÍA DE SALUD	SUBDIRECTORA DE RECURSOS MATERIALES
368	MELIDA	VALENZUELA	SÁNCHEZ	SECRETARÍA DE SEGURIDAD Y PROTECCIÓN CIUDADANA	JEFE DE DEPARTAMENTO DE COMPRAS
367	EDUARDO ALBERTO	DOMINGUEZ	MAYOR	SECRETARÍA DE SEGURIDAD Y PROTECCIÓN CIUDADANA	ENCARGADO DE COMPRAS DIRECTAS
366	JOSE FERNANDO	CASTILLO	REYES	SECRETARÍA DE SEGURIDAD Y PROTECCIÓN CIUDADANA	ENCARGADO DE LICITACIONES FEDERALES
364	JESUS	PECH	CUJ	SECRETARÍA DE SALUD	DIRECTOR DE PROGRAMAS PREVENTIVOS
363	LEOPOLDO	GASTELUM	FERNANDEZ	SECRETARÍA DE SALUD	SUBSECRETARIO DE SALUD PUBLICA
362	ROSA MARIA	TORRES	TORRES	SECRETARÍA DE SALUD	SUBDIRECTORA DE SEGUIMIENTO Y CONTROL
361	MARIA DEL CARMEN	RAMIREZ	CASTRO	SECRETARÍA DE SALUD	DIRECTORA DE RECURSOS HUMANOS
360	LUIS JOAQUIN	CEN	ESCALANTE	SECRETARÍA DE SALUD	ENCARGADO DE PRECIOS UNITARIOS
359	TRINIDAD	VIDAL	VIDAL	SECRETARÍA DE SALUD	ENCARGADO DE PRECIOS UNITARIOS
358	MARIA DEL PILAR	LANZ	AYORA	SECRETARÍA DE SALUD	ENC. TRAMITES DE MTTO. UNIDADES
357	LAURA LORENA	GALLARDO	GAONA	SECRETARÍA DE SALUD	ENC. DE LA ADMON. DE CONTRATOS
356	CANDELARIO	GOMEZ	GOMEZ	SECRETARÍA DE SALUD	JEFE DEL DEPARTAMENTO DE CONSERVACION Y SUPERVISION
355	AGILEO	ARCEO	RODRIGUEZ	SECRETARÍA DE SALUD	JEFE DE MANTENIMIENTO DE EQUIPOS
354	MARIO PEDRO	DE LEON	HINOJOS	SECRETARÍA DE SALUD	JEFE DEL DEPARTAMENTO DE PRECIOS UNITARIOS
353	MIGUEL ANGEL	ECHEVERRIA	GOMEZ	SECRETARÍA DE SALUD	DIRECTOR DE INFRAESTRUCTURA
352	JOSE ALBERTO	GUERRERO	AMADOR	SECRETARÍA DE SALUD	TITULAR DE LA UNIDAD DE APOYO JURIDICO
350	MARTHA BEATRIZ	COHUO	UC	SECRETARÍA DE SALUD	TITULAR DE LA UNIDAD DE ADMINISTRACION Y FINANZAS
348	MARIA ISABEL	PADRON	BALCAZAR	SECRETARÍA DE SALUD	DIRECTORA DE RECURSOS MATERIALES
346	RAFAEL	MARIN	MIRANDA	INSTITUTO TABASQUEÑO DE INFRAESTRUCTURA FÍSICA EDUCATIVA	SUBDIRECTOR DE PLANEACION Y PRESUPUESTO
345	DAMARIS	ALEGRIA	JIMENEZ	INSTITUTO TABASQUEÑO DE INFRAESTRUCTURA FÍSICA EDUCATIVA	ASESOR JURIDICO
344	ESTEBAN	TORRES	BAEZ	INSTITUTO TABASQUEÑO DE INFRAESTRUCTURA FÍSICA EDUCATIVA	JEFE DE DEPARTAMENTO DE ADQUISICIONES
343	JUAN JOSE	HERNANDEZ	FALCON	INSTITUTO TABASQUEÑO DE INFRAESTRUCTURA FÍSICA EDUCATIVA	JEFE DE DEPARTAMENTO DE ADQUISICIONES
342	TILO MANUEL	PÉREZ	GOMEZ	SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PÚBLICA	DEPARTAMENTO PROGRAMACION
341	NORA	DOMÍNGUEZ	DE LA CRUZ	CONSEJO DE CIENCIA Y TECNOLOGÍAS DEL ESTADO DE TABASCO	DIRECTORA ADMINISTRATIVA
339	MEDARDO JESUS	CANO	MOLLINEDO	COMISIÓN ESTATAL DE AGUA Y SANEAMIENTO	DIRECTOR DE ASUNTOS JURIDICOS
338	DANIEL	PEREZ	SILVAN	COMISIÓN ESTATAL DE AGUA Y SANEAMIENTO	DIRECTOR DE ADMINISTRACION
337	ALEJANDRO SILVESTRE	ALVAREZ	DOMINGUEZ	COMISIÓN ESTATAL DE AGUA Y SANEAMIENTO	SUBDIRECTOR DE RECURSOS FINANCIEROS Y CONTABILIDAD
332	FRANCISCO GILBERTO	BALDO	GARCIA	INSTITUTO TECNOLOGICO DE COMALCALCO	ENCARGADO DE LA SUBDIRECCION DE PLANEACION
331	GRACIELA	CRUZ	PAZ	INSTITUTO TECNOLOGICO DE COMALCALCO	ENCARGADA DE LA SUBDIRECCION DE SERVICIOS ADMINISTRATIVOS
323	LEIDY OTILIA	LEZCANO	LAZARO	SECRETARÍA DE DESARROLLO AGROPECUARIO, FORESTAL Y PESCA	JEFA DEL DEPARTAMENTO DE CONTROL PRESUPUESTAL
322	AMPARO	LEZCANO	MAYO	SECRETARÍA DE DESARROLLO AGROPECUARIO, FORESTAL Y PESCA	JEFA DEL DEPARTAMENTO DE RECURSOS MATERIALES Y SERVICIOS GENERALES
320	JUAN CARLOS	RIVERA	ALEJANDRO	COMISIÓN ESTATAL DE AGUA Y SANEAMIENTO	SUBDIRECTOR DE ADQUISICIONES
312	OSCAR MANUEL	BELTRAN	PEDRERO	SECRETARÍA DE ORDENAMIENTO TERRITORIAL Y OBRAS PÚBLICAS	DIRECTOR DE CONTROL DE SEGUIMIENTO DE RECURSOS DE OBRA PUBLICA
297	JUAN JOSE	ECHAVARRIA	MOSQUEDA	COLEGIO DE EDUCACION PROFESIONAL TÉCNICA DE TABASCO	"JEFE DE DEPARTAMENTO ""A"""
296	XOCHITQUETZAL	DE LA CRUZ	GUILLERMO	COLEGIO DE EDUCACION PROFESIONAL TÉCNICA DE TABASCO	JEFE DE AREA
295	FRANCISCO	VILLANUEVA	GONZALEZ	COLEGIO DE EDUCACION PROFESIONAL TÉCNICA DE TABASCO	DIRECCIÓN DE ADMINISTRACIÓN, CALIDAD E INVOCACIÓN GUBERNAMENTAL
294	ARMANDO	RUIZ	CABRERA	COLEGIO DE EDUCACION PROFESIONAL TÉCNICA DE TABASCO	TITULAR DE LA UNIDAD DE ASUN TOS JURIDICOS
286	OSCAR ALEJANDRO	JIMENEZ	RAMOS	INSTITUTO DE PROTECCIÓN CIVIL DEL ESTADO DE TABASCO	ENCARGADO DEL DESPACHO DELA UNIDAD DE APOYO JURÍDICO
282	AUDELIO	GOMEZ	CRUZ	INSTITUTO DE PROTECCIÓN CIVIL DEL ESTADO DE TABASCO	JEFE DEL DEPARTAMENTO DE PROGRAMACION Y PRESUPUESTO
280	VANESSA	REYES	HERNANDEZ	INSTITUTO DE PROTECCIÓN CIVIL DEL ESTADO DE TABASCO	JEFE DEL DEPARTAMENTO DE RECURSOS MATERIALES Y SERVICIOS GENERALES
279	RUBÍ	LARIOS	RODRIGUEZ	INSTITUTO DE PROTECCIÓN CIVIL DEL ESTADO DE TABASCO	DIRECTORA DE ADMINISTRACIÓN
278	JAVIER	ESQUIVEL	HERNANDEZ	COLEGIO DE EDUCACION PROFESIONAL TÉCNICA DE TABASCO	JEFE DE DEPARTAMENTO
277	EDGAR	ROMERO	MACIAS	COLEGIO DE EDUCACION PROFESIONAL TÉCNICA DE TABASCO	JEFE DE PROYECTO
267	BEYANIRA	ARJONA	PEREZ	COLEGIO DE EDUCACION PROFESIONAL TÉCNICA DE TABASCO	JEFA DEL DEPARTAMENTO DE PRESUPUESTO
260	YOLY CECILIA	LOPEZ	CARRERA	SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA	DIRECTORA DE PLANEACION, PROGRAMACION Y PRESUPUESTO
258	HILDA GRICELA	ROCA	JIMENEZ	"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD ""DR. JUAN GRAHAM CASASÚS"""	"ENCARGADO DE DESPACHO DE LA UNIDAD DE APOYO JURIDICO DEL HOSPITAL REGIONAL DE ALTA ESPECIALIDAD ""DR. JUAN GRAHAM CASASUS"""
257	PERLA DEL ROSARIO	CONTRERAS	AYALA	"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD ""DR. JUAN GRAHAM CASASÚS"""	JEFE DE DEPARTAMENTO DE RECURSOS MATERIALES
256	JESUS GILBERTO	MARTÍNEZ	JAIMEZ	"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD ""DR. JUAN GRAHAM CASASÚS"""	ADMINISTRADOR
253	ANA JULIA	HERNANDEZ	MILLA	INSTITUTO ESTATAL DE LAS MUJERES	ENCARGADA DEL DESPACHO DE LA UNIDAD DE ASUNTOS JURIDICOS
252	JOAQUIN	RODRIGUEZ	OCHOA	INSTITUTO ESTATAL DE LAS MUJERES	DIRECTOR DE ADMINISTRACION
250	ADRIANA	MORENO	RODRIGUEZ	INSTITUTO ESTATAL DE LAS MUJERES	JEFA DEL DEPARTAMENTO DE CONTABILIDAD Y RECURSOS FINANCIEROS
247	MARCO ANTONIO	VILLAR	IZQUIERDO	INSTITUTO ESTATAL DE LAS MUJERES	JEFE DEL DEPTO. DE RECURSOS MATERIALES Y SERVICIOS GENERALES
246	EMANUEL	MENDOZA	HERRERA	CENTRAL DE ABASTOS DE VILLAHERMOSA	TITULAR DE LA UNIDAD DE APOYO JURIDICO
243	ANDREA	GONZALEZ	CRUZ	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE PEDIDOS
242	FREDDY ALEJANDRO	RUIZ	LOPEZ	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE PEDIDOS
241	FABIOLA	RUEDA	OLAN	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE PEDIDOS
233	MARISOL DE LOS ANGELES	FUENTES	"NARVAEZ"	COMISIÓN DE RADIO Y TELEVISIÓN DE TABASCO	DIRECTORA DE ADMINISTRACIÓN
232	ARIANNA CRISTEL	AGUILAR	HERNANDEZ	COMISIÓN DE RADIO Y TELEVISIÓN DE TABASCO	JEFE DE DEPARTAMENTO DE PLANEACIÓN Y PRESUPUESTO
231	BERENICE	CADENA	SALAS	COMISIÓN DE RADIO Y TELEVISIÓN DE TABASCO	JEFE DE DEPARTAMENTO DE RECURSOS MATERIALES
230	MANUEL	GÓMEZ	SILVAN	COORDINACIÓN GENERAL DE ASUNTOS JURÍDICOS	DIRECTOR DE ASUNTOS JURÍDICOS
229	ANA KAREN	CAMELO	NUÑEZ	COORDINACIÓN GENERAL DE ASUNTOS JURÍDICOS	JEFE DEL DEPARTAMETO  DE RECURSOS FINANCIEROS
228	ISMAEL	DE LA CRUZ	ROMERO	COORDINACIÓN GENERAL DE ASUNTOS JURÍDICOS	JEFE DEL DEPARTAMETO  DE RECURSOS MATERIALES Y SERVICIOS GENERALES
226	PAOLA CRYSTAL	JIMENEZ	CASTILLO	SECRETARÍA DE EDUCACIÓN	SUBDIRECTORA DE ADQUISICIONES
225	CLAUDIA	ZAPATA	OLAN	SECRETARÍA DE EDUCACIÓN	RESPONSABLE DEL PROGRAMA NACIONAL DE INGLES
224	GUADALUPE	CASTRO	VIDAL	SECRETARÍA DE EDUCACIÓN	TITULAR DE LA UNIDAD DE APOYO JURIDICO
223	ANA CAROLINA	JIMENEZ	CONTRERAS	SECRETARÍA DE EDUCACIÓN	DIRECTORA DE PLANEACIÓN
222	ROBERTO JOSE	SAENZ	CORDERO	COMISIÓN ESTATAL FORESTAL	JEFE DE DEPARTAMENTO
221	JUAN CARLOS	GONZALEZ	OZUNA	COMISIÓN ESTATAL FORESTAL	DIRECTOR
213	LUIS IVAN	PÉREZ	ARIAS	INSTITUTO TECNÓLOGICO SUPERIOR DE LA REGIÓN SIERRA	AREA JURIDICA
212	IRENE	MORALES	MENDEZ	UNIVERSIDAD TECNOLÓGICA DE TABASCO	DEPARTAMENTO DE PROGRAMACION Y PRESUPUESTO
211	JOSÉ DAVID	RODRIGUEZ	DEVEZE	INSTITUTO TECNÓLOGICO SUPERIOR DE LA REGIÓN SIERRA	SUBDIRECTOR DE ADMINISTRACIÓN
210	ALFREDO RAMÓN	ÁLVAREZ	PÉREZ	INSTITUTO TECNÓLOGICO SUPERIOR DE LA REGIÓN SIERRA	DIRECTOR DE PLANEACIÓN Y VINCULACIÓN
208	SANDRA	GARDUZA	MENDEZ	INSTITUTO TECNOLOGICO SUPERIOR DE VILLA LA VENTA	AREA JURIDICA
207	CARMEN	DIAZ	GOMEZ	INSTITUTO TECNOLOGICO SUPERIOR DE VILLA LA VENTA	ANALISTA TECNICO
206	AQUILINO ANTONIO	ZAPATA	TORRES	SERVICIO ESTATAL DE ADMINISTRACIÓN DE BIENES ASEGURADOS, ABANDONADOS O  DECOMISADOS  DEL ESTADO DE TABASCO	SUB-DIRECTOR
205	DANIEL	MURIAS	CASTILLO	INSTITUTO TECNOLOGICO SUPERIOR DE VILLA LA VENTA	.SUBDIRECCION DE SERVICIOS ADMINISTRATIVOS
204	SOLEDAD ASUNCIÓN	QUINTERO	DÍAZ	UNIVERSIDAD POPULAR DE LA CHONTALPA	TITULAR DE LA UNIDAD DE APOYO JURÍDICO
203	LORENA DEL CARMEN	SANTIAGO	TORRES	UNIVERSIDAD POPULAR DE LA CHONTALPA	DIRECTORA DE RECURSOS FINANCIEROS
202	JUAN ANTONIO	ZÚÑIGA	ÁLVAREZ	SECRETARÍA PARA EL DESARROLLO ECONÓMICO Y LA COMPETITIVIDAD	SUBDIRECTOR DE RECURSOS MATERIALES Y SERVICIOS GENERALES
201	CLARA	GOMEZ	MARTINEZ	INSTITUTO DE LA JUVENTUD Y EL DEPORTE DE TABASCO	DIRECTORA DE PLANEACIÓN Y PRESUPUESTO
200	CAROLINA BELEN	CAMARGO	RUIZ	UNIVERSIDAD TECNOLÓGICA DE TABASCO	ABOGADO GENERAL
199	"NANCY JUDITH"	ACOSTA	PEREZ	INSTITUTO DE EDUCACIÓN PARA ADULTOS DE TABASCO	SEGUNDO VOCAL DEL SUBCOMITÉ DE COMPRAS DEL IEAT
198	JAIME ENRIQUE	CACHÓN	SILVÁN	INSTITUTO DE EDUCACIÓN PARA ADULTOS DE TABASCO	PRIMER VOCAL DEL SUBCOMITÉ DE COMPRAS DEL IEAT
197	ISMAEL	RIVERO	CASTAÑEDA	UNIVERSIDAD POPULAR DE LA CHONTALPA	DIRECTOR DE RECURSOS MATERIALES
196	RICARDO	MAGLIONI	MONTALVO	UNIVERSIDAD TECNOLÓGICA DE TABASCO	DIRECTOR DE ADMINISTRACIÓN Y FINANZAS
195	ALDO ALEXIS	JUAREZ	DOMINGUEZ	UNIVERSIDAD TECNOLÓGICA DE TABASCO	JEFE DEL DEPARTAMENTO DE RECURSOS MATERIALES
192	GONZALO FERNANDO	RABELO	GUAJARDO	INSTITUTO DE EDUCACIÓN PARA ADULTOS DE TABASCO	PRESIDENTE DEL SUBCOMITÉ DE COMPRAS DEL IEAT
191	PATRICIA	HERNÁNDEZ	HERNÁNDEZ	INSTITUTO DE EDUCACIÓN PARA ADULTOS DE TABASCO	SECRETARIA DEL SUBCOMITÉ DE COMPRAS DEL IEAT
190	NELLY	HERRERA	CONCHA	INSTITUTO DE LA JUVENTUD Y EL DEPORTE DE TABASCO	DIRECTORA ADMINISTRATIVA
189	REYNA ISABEL	CLEMENTE	CUSTODIO	UNIVERSIDAD POPULAR DE LA CHONTALPA	SECRETARIA DE ADMINISTRACIÓN Y FINANZAS
188	VERONICA RAQUEL	FLORES	DOMENZAIN	SERVICIO ESTATAL DE ADMINISTRACIÓN DE BIENES ASEGURADOS, ABANDONADOS O  DECOMISADOS  DEL ESTADO DE TABASCO	SUB-DIRECTOR
185	GLADYS	DE LA CRUZ	FLORES	SERVICIO ESTATAL DE ADMINISTRACIÓN DE BIENES ASEGURADOS, ABANDONADOS O  DECOMISADOS  DEL ESTADO DE TABASCO	JEFE DE DEPARTAMENTO DE ADMINISTRACION
182	MANUEL EDUARDO	DORANTES	LANESTOSA	SERVICIO ESTATAL DE ADMINISTRACIÓN DE BIENES ASEGURADOS, ABANDONADOS O  DECOMISADOS  DEL ESTADO DE TABASCO	DIRECTOR ADMINISTRATIVO Y DE CONTROL DE BIENES
181	ERIKA ROCIO	PINZON	RIOS	SECRETARÍA PARA EL DESARROLLO ECONÓMICO Y LA COMPETITIVIDAD	TITULAR DE LA UNIDAD DE ADMINISTRACIÓN Y FINANZAS
180	MANUEL	DE LOS SANTOS	CAMELO	SECRETARÍA PARA EL DESARROLLO ECONÓMICO Y LA COMPETITIVIDAD	JEFE DE DEPARTAMENTO DE RECURSOS MATERIALES
179	RAFAEL	ZAMORA	MONTIEL	SERVICIO ESTATAL DE ADMINISTRACIÓN DE BIENES ASEGURADOS, ABANDONADOS O  DECOMISADOS  DEL ESTADO DE TABASCO	DIRECTOR GENERAL
177	ESMERALDA	FLORES	CARRILLO	UNIVERSIDAD POLITÉCNICA DEL GOLFO DE MÉXICO	ABOGADA GENERAL
176	GILBERTO	GALGUERA	JIMENEZ	UNIVERSIDAD POLITÉCNICA DEL GOLFO DE MÉXICO	DIRECTOR DE RECURSOS MATERIALES Y SERVICIOS GENERALES
169	ELIZABETH	DIAZ	VAZQUEZ	CENTRAL DE ABASTOS DE VILLAHERMOSA	JEFE DEL DEPARTAMENTO DE CONTABILIDAD
167	JOSUE	ARIAS	VELAZQUEZ	CENTRAL DE ABASTOS DE VILLAHERMOSA	JEFE DEL DEPARTAMENTO DE SERVICIOS GENERALES
166	REBECA NOEMI	RODRIGUEZ	ZUÑIGA	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE CONTRATOS
165	ADRIANA GUADALUPE	ESPINOSA	MALDONADO	UNIVERSIDAD POLITÉCNICA DEL GOLFO DE MÉXICO	COORDINADORA DE PLANEACIÓN Y EVALUACIÓN INSTITUCIONAL
163	BEATRIZ	GUTIERREZ	VAZQUEZ	UNIVERSIDAD POLITÉCNICA DEL GOLFO DE MÉXICO	SECRETARIA ADMINISTRATIVA
162	MARÍA DEL CARMEN	LÓPEZ	RAMÓN	HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA MUJER	JURIDICO
161	SOFÍA	GONZÁLEZ	ASCENCIO	HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA MUJER	FINANCIEROS
160	XOCHITL MARÍA	SUÁREZ	ORTEGA	HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA MUJER	ADQUISICIONES
159	JULIÁN	GONZÁLEZ	BAÑOS	HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA MUJER	ADMINISTRADOR
157	RICARDO	COUTIÑO	CAMPOS	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE LICITACIONES Y CONCURSOS
156	MARIA CANDELARIA	SUAREZ	PEREZ	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE REQUISICIONES
155	GUADALUPE	CRUZ	MARTINEZ	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE REQUISICIONES
154	SELY ANTONIA	OLAN	RODRIGUEZ	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE ARCHIVO
153	CLAUDIA VIRIDIANA	LAZO	LOPEZ	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE LICITACIONES Y CONCURSOS
152	RAUL WALID	ROBLES	MOLINA	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE LICITACIONES Y CONCURSOS
151	LEONARDO	VELAZQUEZ	URBINA	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE LICITACIONES Y CONCURSOS
149	ARTURO	TAPIA	GARCIA	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE LICITACIONES Y CONCURSOS
148	JESUS FRANCISCO	ZUÑIGA	HERNANDEZ	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE CONTRATOS
147	OTILIO	CUPIL	HERNANDEZ	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE ARCHIVO
146	ABRAHAM	RODRIGUEZ	FALCONI	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE PEDIDOS
145	JESUS ANTONIO	ZURITA	LOMBARDINI	INSTITUTO DE SEGURIDAD SOCIAL DE ESTADO DE TABASCO	AREA DE PEDIDOS
140	NELLY GEROGINA	FALCÓN	DIEGO	SECRETARÍA DE ADMINISTRACIÓN E INNOVACIÓN GUBERNAMENTAL	DIRECTOR
139	RAÚL	MADRIGAL	HERNÁNDEZ	SECRETARÍA DE ADMINISTRACIÓN E INNOVACIÓN GUBERNAMENTAL	DIRECTOR
138	ROMAN	DE LA ROSA	PALACIOS	SECRETARÍA DE ADMINISTRACIÓN E INNOVACIÓN GUBERNAMENTAL	SUBSECRETARIO
137	ERNESTO	CARDENAS	LARA	SECRETARÍA DE DESARROLLO AGROPECUARIO, FORESTAL Y PESCA	TITULAR DE LA UNIDAD DE ADMINISTRACION Y FINANZAS
135	JOSE MIGUEL	BARRIOS	IBARRA	HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE SALUD MENTAL DE VILLAHERMOSA	JEFE DE RECURSOS MATERIALES
134	EDDYE	LOPEZ	OLAN	HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE SALUD MENTAL DE VILLAHERMOSA	JEFE DE RECURSOS FINANCIEROS
133	JOAQUIN	ORTIZ	CARRION	HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE SALUD MENTAL DE VILLAHERMOSA	TITULAR DE LA UNIDAD DE ADMINISTRACION
132	BERNARDO	LAZARO	DE LA FUENTE	HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE SALUD MENTAL DE VILLAHERMOSA	TITULAR DE LA UNIDAD DE ASUNTOS JURIDICOS
